"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"17825401",2,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0
"18317464",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18762802",1,1,0,0,3,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0
"19077115",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"19188535",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"19191256",11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"19606485",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19778507",0,1,1,0,5,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0
"20002455",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20139976",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"20188653",0,0,1,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"21471969",0,0,0,0,1,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0
"21569632",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22385968",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
"23439118",1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"23732877",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24126926",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24516667",0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"25821909",0,0,0,6,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"26299970",2,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"26301809",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26553875",0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0
"26728564",0,0,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"26728762",4,0,1,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"26976042",5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0
"29643329",1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
"29643356",0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
"20624590",0,0,0,0,3,0,7,1,0,0,0,4,1,0,0,0,0,0,0,0
"22832659",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"27752079",2,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"27829159",3,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"27271353",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20952458",7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"26247861",0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"29396406",1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"15207911",0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0
"18055845",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19640847",0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"10527873",4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"17713528",1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"19051237",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"19096451",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"21184590",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21295225",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23414593",0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"23754400",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"12050665",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0
"16007083",2,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0
"17678855",1,1,0,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0
"18728693",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19026749",0,3,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"19386638",0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0
"9247261",3,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"9334308",2,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0
"18562615",0,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0
"18697905",7,0,0,0,1,4,6,0,1,0,0,1,0,0,0,0,0,0,0,0
"18706405",0,0,0,0,1,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0
"7590232",6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
"12193642",2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"15608638",8,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0
"16137622",4,0,0,0,0,4,1,0,0,0,0,3,1,0,0,0,0,1,0,0
"17420000",3,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,2,0
"18276760",1,0,0,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0
"18326838",2,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"19195802",7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"20702565",3,1,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"17108972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"17450125",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18056690",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19109891",3,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"22796527",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23185011",1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0
"23900271",10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"25227141",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25660133",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"26081639",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26365034",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3282674",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3319190",1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"8349731",3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"10976074",5,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"14657503",4,0,1,0,0,6,0,0,0,0,0,3,0,2,0,0,0,0,0,0
"18228241",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"18272483",2,0,0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0
"9563950",5,0,0,0,0,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0
"24614070",12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30478443",3,0,0,0,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0
"19401682",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23536706",1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"23720743",1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"24599690",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26176695",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18060736",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18283277",6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"29191242",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23890587",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15454437",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"16738002",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18276729",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"18845608",1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"22311982",1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"28670437",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"16899223",4,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"18084291",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18364354",0,1,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"18536731",0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"18667548",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"19193627",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19279261",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"19372736",0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"23832105",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"23912628",0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0
"25129042",6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"27651234",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9811881",6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17065071",1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"21114665",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22003227",6,0,0,0,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"12679234",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16321170",9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"16380905",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20414250",9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"21302347",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"25416705",6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0
"25847191",2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0
"27801893",8,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"29892012",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15717291",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18205172",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20844125",0,0,0,0,5,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"27483345",3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"22559203",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11333982",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"1362221",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17332411",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"19017537",0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0
"19058789",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25792691",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9354330",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"27223645",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14960015",0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26830142",2,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"9298901",1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"27008544",11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"22368300",7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"28325891",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18405873",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21294719",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23099646",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24922073",0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"25641759",13,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"25707398",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25920557",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25944381",8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26922654",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27112495",1,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"28053047",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28167836",1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"29034068",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28017370",7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28017372",10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"28017373",11,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"28487885",9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29162653",11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23647072",6,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0
"24697219",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3066688",1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"16702976",4,0,0,0,1,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0
"19000991",0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"8224839",13,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"15805155",9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16826528",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19264732",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22801426",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"26808425",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27789404",8,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"28057753",10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"11778052",3,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"15541314",2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0
"17277769",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"18832563",0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0
"19556253",9,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"22558107",7,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
"23263185",0,0,0,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"24818597",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7935836",4,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"9561852",1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"9603962",1,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"23172145",2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"27260404",5,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"18322702",8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
"19172991",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26010655",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12525552",4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15024396",10,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"16252243",6,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"16267555",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"16935268",2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"17320162",2,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"17948868",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17948901",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18424904",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18562208",0,0,0,0,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0
"21575668",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24520327",5,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0
"25290267",5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"26002543",3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"27755371",8,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"28809922",0,1,0,0,1,1,1,1,0,0,0,7,0,0,0,1,0,0,0,0
"2907320",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29964155",1,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"7909289",3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"15706485",6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"17299436",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"19353645",2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"27465822",6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"27648933",6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"29506490",9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"18812405",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19809484",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19904302",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22085995",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11161563",9,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0
"18450376",0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"19850283",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20571502",5,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"10389937",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10984508",0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"21672356",3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
"23685357",1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"18369103",11,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"18760695",1,5,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"19632177",0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0
"20393464",0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0
"23633123",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7477376",1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
"8033211",3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
"9168115",4,0,1,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"27404287",5,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"10600740",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0
"17046690",0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"18187655",0,0,0,0,0,13,0,0,0,0,0,3,1,0,0,0,0,0,0,0
"19539635",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"19710308",0,0,0,0,5,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"23867117",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26930261",2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"29526366",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11799247",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0
"12774124",3,0,0,1,0,0,2,0,0,0,0,5,1,0,0,0,0,0,1,0
"19559077",0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"18179891",9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"18555785",1,0,0,0,0,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"18957414",0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0
"9344655",12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"23422942",7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"23837398",9,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"12032595",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22411800",1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"9756849",3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"25027319",7,0,0,0,0,0,1,0,0,0,0,4,1,0,0,5,0,0,0,0
"10856918",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0
"1512466",4,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0
"19307565",0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
"20014382",0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0
"20057506",9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0
"11133151",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0
"19540848",6,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0
"19554614",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"8161459",3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,2,0,0,0,0
"29339520",5,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"24035194",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24344280",13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29796876",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30057029",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25284319",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17928169",3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
"12469125",1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"16157277",0,0,0,0,1,0,16,0,0,0,0,5,0,0,0,0,0,0,0,0
"18678899",1,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,1,0
"18840685",3,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0
"24192574",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15809997",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16688726",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"16187332",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0
"17142325",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0
"28049566",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8598045",13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8794732",4,1,0,0,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0
"10803575",1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"16432214",5,0,0,0,0,5,0,0,0,0,0,8,0,0,0,1,1,0,0,0
"11773805",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"14755444",5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"16700053",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"16707258",0,0,0,1,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0
"16780889",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18760699",0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"18787232",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"19166269",0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"19244359",2,1,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"19436069",0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"19485574",0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"20071534",0,9,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"20159451",0,1,0,0,2,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0
"20417602",3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"20512134",1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"20799337",9,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0
"21267007",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"21900387",0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"23235829",6,0,0,1,1,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0
"23260144",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
