"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"18957414",0,0,2,0,0,2,3,0,0,0,0,4,0,0,0
"9344655",1,0,0,0,0,2,14,0,0,0,0,0,0,0,0
"23422942",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"23837398",0,0,0,0,0,0,11,0,0,0,0,3,0,0,0
"12032595",0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
"22411800",0,0,0,0,0,0,2,0,0,0,0,6,0,1,0
"9756849",0,0,0,0,0,0,6,0,0,0,1,2,0,0,0
"1652556",0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
"25027319",0,0,0,0,3,0,13,0,0,0,3,1,0,0,0
"10856918",0,0,0,0,2,0,2,0,0,0,2,0,0,0,0
"1512466",0,0,0,0,2,1,6,0,0,0,3,3,0,0,0
"19307565",0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
"20014382",0,0,0,0,3,0,1,0,0,0,0,7,0,0,0
"20057506",0,0,0,0,3,0,13,0,0,0,1,0,0,0,0
"11133151",0,0,0,0,6,0,3,0,0,0,1,6,0,0,0
"19540848",0,0,0,0,1,3,6,0,0,0,1,4,0,0,0
"19554614",0,0,0,0,3,0,7,0,0,0,2,0,0,0,0
"8161459",0,0,0,0,2,0,6,0,0,0,0,11,0,0,0
"29339520",0,0,0,0,0,0,8,0,0,0,0,3,0,0,0
"24035194",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"24344280",0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
"29796876",0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
"30057029",0,0,1,0,0,2,6,0,0,0,1,0,0,0,0
"25284319",0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
"17928169",0,0,0,0,0,2,4,0,0,0,2,1,0,0,0
"12469125",0,0,3,0,0,0,5,0,0,0,0,7,0,1,0
"16157277",0,0,1,0,0,0,10,0,0,0,10,9,0,0,0
"18678899",0,0,0,0,0,0,4,0,0,0,1,4,0,0,0
"18840685",0,0,0,0,0,1,4,0,0,0,1,6,0,0,0
"24192574",0,0,0,0,0,0,9,0,0,0,1,0,0,0,0
"15809997",0,2,0,0,0,0,8,0,0,0,0,1,0,0,0
"16688726",0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
"16187332",0,0,0,0,0,2,0,0,0,0,5,2,0,0,0
"17142325",0,0,0,0,0,0,1,0,0,0,4,3,0,0,0
"28049566",0,0,0,0,0,0,6,0,0,0,2,0,0,0,0
"8598045",0,0,0,0,0,0,20,0,0,0,5,1,0,0,0
"8794732",0,0,0,0,0,0,6,0,0,0,3,2,0,0,0
"10803575",0,0,0,0,0,0,5,0,0,0,1,6,0,0,0
"16432214",0,0,0,0,0,8,10,0,0,0,1,6,0,0,0
"11773805",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"14755444",0,0,1,0,0,0,7,0,0,0,0,1,0,0,0
"16700053",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"16707258",0,0,1,0,0,0,2,0,0,0,1,4,0,0,0
"16780889",0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"18760699",0,0,0,0,0,0,1,0,0,0,0,7,0,2,0
"18787232",0,0,0,0,0,1,1,0,0,0,0,5,0,0,0
"19166269",0,0,0,0,0,1,3,0,0,0,3,3,0,0,0
"19244359",0,0,0,0,0,0,2,0,0,0,1,10,0,0,0
"19436069",0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
"19485574",0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
"20071534",0,0,0,0,0,0,3,0,0,0,2,13,0,0,0
"20159451",0,0,0,0,0,0,2,0,0,0,0,16,0,0,0
"20417602",0,0,1,0,0,0,4,0,0,0,0,3,0,0,0
"20512134",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
"20799337",0,0,1,0,0,3,13,0,0,0,0,1,0,0,0
"21267007",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"21900387",0,0,0,0,0,1,1,0,0,0,0,5,0,0,0
"23235829",0,0,0,0,0,2,9,0,0,0,1,5,0,1,0
"23260144",0,0,1,0,0,0,2,0,0,0,1,10,0,0,0
"23439122",0,0,0,0,0,0,0,0,0,0,0,7,0,1,0
"23553633",0,0,1,0,0,0,1,2,0,0,0,11,0,0,0
"24448548",0,0,1,0,0,0,9,0,0,0,0,1,0,0,0
"25402856",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"25561520",0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
"25693964",0,0,2,0,0,2,1,0,0,0,0,4,0,0,0
"26554012",0,0,1,0,0,0,9,0,0,0,3,8,0,1,0
"28176767",0,0,1,0,0,0,4,0,0,0,0,1,0,0,0
"29472612",0,0,0,0,0,0,8,0,0,0,0,7,0,0,0
"7670500",0,0,0,0,0,0,7,0,0,0,0,2,0,0,0
"7688265",0,0,3,0,0,0,8,0,0,0,0,2,0,0,0
"8490650",0,0,0,0,0,2,11,0,0,0,0,3,0,0,0
"9118347",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"9358013",1,0,2,0,0,1,6,0,0,0,0,2,0,0,0
"9813775",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"19347959",0,0,0,0,0,0,6,0,0,0,0,2,0,1,0
"22076974",0,0,0,0,0,0,2,0,0,0,0,1,0,3,0
"10837119",0,0,0,0,0,1,6,1,0,0,0,2,0,0,0
"14704420",0,0,0,0,0,0,8,0,0,0,0,10,0,0,0
"18571142",0,0,0,0,0,1,13,0,0,0,2,0,0,0,0
"21280142",0,0,1,0,0,1,9,0,0,0,0,1,0,0,0
"21418559",0,0,4,0,0,1,6,0,0,0,0,6,0,0,0
"21441262",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"21536641",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"22968132",0,0,0,0,0,1,11,0,0,0,0,1,0,0,0
"25914188",0,0,0,0,0,0,9,0,0,0,0,1,0,1,0
"26186191",0,0,0,0,0,0,7,0,0,0,0,3,0,0,0
"26443267",0,0,0,0,0,0,4,0,0,0,0,6,0,0,0
"28661489",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"29396177",1,0,0,0,0,0,7,0,0,0,0,0,0,1,0
"12687690",0,0,0,0,0,0,6,0,0,0,0,3,0,0,0
"15056695",0,0,0,0,0,0,8,0,0,0,1,1,0,0,0
"20848658",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"20950788",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"23287644",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"24214399",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"25853299",0,0,0,0,0,0,5,0,0,0,0,2,0,0,0
"26494785",0,0,0,0,0,0,5,0,0,0,0,7,0,1,0
"26647308",0,0,0,0,0,1,12,0,0,0,0,3,0,0,0
"28408745",0,0,0,0,0,2,7,0,0,0,0,6,0,0,0
"28735298",0,0,0,0,0,1,9,0,0,0,0,0,0,0,1
"28741757",0,0,0,0,0,0,14,0,0,0,0,3,0,0,0
"28884888",0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
"29090079",0,0,0,0,0,0,13,0,0,0,0,2,0,0,0
"29330474",0,0,1,0,0,0,7,0,0,0,0,0,0,0,0
"29365100",0,0,0,0,0,0,4,0,0,0,0,3,0,0,0
"29969624",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"11586359",0,0,0,0,0,0,15,0,0,0,0,1,0,0,0
"11894222",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
"12116195",0,0,1,0,0,0,16,0,0,0,0,1,0,0,0
"12192408",0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
"12655497",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"15108192",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"15737702",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"15877281",0,0,0,0,0,1,20,0,0,0,0,1,0,0,0
"15998549",0,0,0,0,0,0,10,0,0,0,1,0,0,0,0
"16787893",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"17033973",0,1,0,0,0,0,12,0,0,0,0,1,0,0,0
"18052609",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"18328704",0,0,0,0,0,0,6,0,0,0,0,2,0,0,0
"18461604",0,0,0,0,0,0,7,0,0,0,1,5,0,1,0
"18972576",0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
"19490899",0,0,0,0,0,0,4,0,0,0,0,4,0,1,0
"19797137",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"19907493",0,0,0,0,0,3,4,0,0,0,0,3,0,0,0
"20858596",0,0,0,0,0,3,14,0,0,0,3,2,0,0,0
"23602712",0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
"23918746",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"27009683",0,0,0,0,0,0,2,0,0,0,0,4,0,0,0
"27572252",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"27595386",0,0,0,0,0,0,3,0,0,0,0,3,0,1,0
"28081867",0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
"30478444",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"19118189",0,0,0,0,0,0,5,0,0,0,0,16,0,0,0
"25644381",0,0,2,0,0,3,8,0,0,0,1,8,0,0,0
"29267967",0,0,0,0,0,0,3,0,0,0,0,4,0,0,0
"15240800",0,0,0,0,0,0,4,0,0,0,0,10,0,0,0
"15706241",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"19002745",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"21303731",0,0,0,0,0,0,2,0,0,0,1,1,0,0,0
"26740508",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"28856709",0,0,0,0,0,0,6,0,0,0,0,2,0,0,0
"29369404",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"11992121",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"18821008",0,0,0,0,0,1,4,0,0,0,1,2,0,0,0
"29053855",1,0,0,0,0,0,5,0,0,0,0,3,0,0,0
"16080114",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"16091474",0,0,0,0,0,4,11,0,0,0,0,3,0,0,0
"16770606",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"9582073",0,0,0,0,1,1,4,0,0,0,1,4,0,0,0
"12092907",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"15389768",0,0,0,0,0,0,14,0,0,0,0,1,0,0,0
"16674551",0,0,0,0,0,0,12,0,0,0,0,1,0,0,0
"17957331",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"20066485",0,0,0,0,0,0,5,0,0,0,1,3,0,0,0
"28607477",0,0,0,0,0,0,12,0,0,0,0,1,0,0,0
"2479580",0,0,0,0,0,0,1,0,0,0,2,2,0,0,0
"10490705",0,0,0,0,0,0,13,0,0,0,1,0,0,0,0
"10490715",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"11920158",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"12819446",0,0,0,0,0,0,10,0,0,0,0,1,0,0,0
"15952184",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"16835263",0,0,0,0,0,2,12,0,0,0,1,2,0,0,0
"17983671",0,0,0,0,0,0,2,0,0,0,0,4,0,0,0
"19935738",0,1,0,0,0,0,7,0,0,0,0,0,0,0,0
"20699105",0,0,0,0,0,0,6,0,0,0,0,2,0,0,0
"20808828",0,0,1,0,0,0,5,0,0,0,0,3,0,0,0
"26627235",0,0,0,0,0,0,6,0,0,0,0,8,0,1,0
"26691832",0,0,0,0,0,0,7,0,0,0,0,3,0,0,0
"30074174",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"8557845",0,0,0,0,0,0,1,0,0,0,0,7,0,1,1
"9545402",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"20436377",0,0,0,0,0,0,9,0,0,0,0,2,0,0,0
"29725984",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"30108208",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"17235515",0,0,0,0,0,0,4,0,0,0,1,4,0,0,0
"17918742",0,0,0,0,0,1,5,0,0,0,0,5,0,0,0
"24612522",0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"18378158",0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
"22802593",0,0,0,0,0,0,3,0,0,0,1,5,0,1,0
"25728234",0,0,0,0,0,1,7,0,0,0,1,4,0,0,0
"12407114",0,0,0,0,0,0,6,0,0,0,4,7,0,0,0
"18269347",0,0,0,0,0,0,4,0,0,0,0,6,0,0,0
"20707874",0,0,0,0,0,0,3,0,0,0,0,4,0,0,0
"16855203",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"27956748",0,0,0,0,0,0,7,0,0,0,0,1,0,2,0
"26398136",0,0,0,0,0,0,12,0,0,0,0,1,0,1,1
"10807791",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"15386471",0,0,0,0,0,0,7,0,0,0,1,1,0,0,0
"16244648",0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
"16352396",0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
"17346350",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"17722011",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"21491613",0,0,0,0,0,1,6,0,0,0,1,3,0,0,0
"24671236",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"25201284",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"1703526",0,0,3,0,0,1,10,0,0,0,1,1,0,0,0
"19995593",0,0,0,0,0,0,4,0,0,0,0,5,0,0,0
"20106969",0,0,0,0,0,1,7,0,0,0,0,3,0,0,0
"26370147",0,0,0,0,0,0,3,0,0,0,0,5,0,0,0
"29057625",0,0,0,0,0,0,1,0,0,0,0,9,0,0,0
"9030628",0,0,1,0,0,0,7,0,0,0,0,4,0,0,0
"10716699",0,0,0,0,0,1,9,0,0,0,0,3,0,2,0
"10860717",0,0,0,0,0,0,13,0,0,0,0,0,0,1,0
"16831926",0,0,0,0,0,2,6,0,0,0,0,0,0,1,0
"22095694",0,0,0,0,0,0,13,0,0,0,0,1,0,0,0
"27876814",0,0,0,0,0,0,10,0,0,0,1,0,0,0,0
"29024665",0,0,0,0,0,0,3,0,0,0,0,8,0,0,0
"10329016",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"10480909",0,0,0,0,0,0,8,0,0,0,0,3,0,0,0
"19481194",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"19941983",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"19011903",0,0,0,0,0,2,16,0,0,0,0,1,0,0,0
"23554088",0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
"23393157",0,0,1,0,0,0,13,0,0,0,0,3,0,0,0
"24561070",0,0,0,0,0,0,9,0,0,0,0,2,0,0,0
"26613940",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
"26829712",0,0,1,0,0,0,3,0,0,0,0,3,0,0,0
"15777626",0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
"15845401",0,0,1,0,0,0,12,0,0,0,0,1,0,1,0
"19525486",0,0,0,0,0,0,1,0,0,0,0,2,0,2,0
"23251443",0,0,1,0,0,0,10,0,0,0,0,1,0,1,0
"25977097",0,0,1,0,0,0,7,0,0,0,0,5,0,0,0
"18413613",0,0,1,0,0,0,11,0,0,0,0,1,0,0,0
"22697179",0,0,1,0,0,0,2,0,0,0,0,6,0,0,0
"22968816",0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
"11545230",0,0,0,0,0,0,1,1,0,0,0,3,0,1,0
"18602426",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18853169",0,0,0,0,0,0,1,0,0,0,0,7,0,1,0
"19195803",0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
"9712879",0,0,0,0,0,3,2,0,0,0,0,3,0,0,0
"22543975",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"23611888",0,0,0,0,0,1,9,0,0,0,0,1,0,0,0
"24078737",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"16835239",0,0,0,0,0,0,7,0,0,0,1,4,0,0,0
"11920157",0,0,0,0,0,0,11,0,0,0,0,2,0,0,1
"15389769",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"16498632",0,0,0,0,0,0,1,0,0,0,0,16,0,0,0
"16855092",0,0,0,0,0,0,2,0,0,0,1,5,0,0,0
"17712621",0,0,0,0,0,0,10,0,0,0,0,1,0,0,0
"20442744",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"25039795",0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
"9108071",0,0,0,0,0,0,2,0,0,0,0,1,0,1,0
"9580260",0,0,0,0,0,0,2,0,0,0,0,7,0,0,0
"11986986",0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
"15897672",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"19921975",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"26446216",0,0,0,0,0,0,4,0,0,0,0,10,0,0,0
"22806213",0,0,1,0,0,0,4,0,0,0,0,5,0,0,0
"23441094",0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
"24211371",0,0,0,0,0,0,3,0,0,0,0,6,0,1,0
"27164704",0,0,0,0,0,0,9,0,0,0,0,1,0,1,0
"28051072",0,0,0,0,0,0,8,0,0,0,0,1,0,0,0
"28095420",0,0,0,0,0,1,4,0,0,0,0,9,0,0,0
"28228639",0,0,0,0,0,0,3,0,0,0,0,5,0,0,0
"28389307",1,0,0,0,0,1,6,0,0,0,0,2,0,0,0
"29317596",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
"16630839",0,0,0,0,0,0,1,0,0,0,0,9,0,0,0
"16814755",0,0,0,0,0,0,1,0,0,0,0,7,0,0,0
"16822975",0,0,0,0,0,0,1,0,0,0,0,7,0,1,0
"16862427",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
"20890276",0,0,0,0,0,1,7,0,0,0,0,3,0,0,0
"22833210",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"23933818",0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
"23933819",0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
"23933820",0,0,0,0,0,0,7,0,0,0,0,2,0,0,0
"24903190",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
"27839871",0,0,0,0,0,1,8,0,0,0,0,5,0,0,0
"28109652",0,0,0,0,0,0,4,0,0,0,0,1,0,1,0
"28126851",0,0,0,0,0,2,8,0,0,0,0,4,0,0,0
"28182669",0,0,0,0,0,0,6,0,0,0,0,3,0,0,0
"28242877",0,0,0,0,0,0,5,0,0,0,0,5,0,0,0
"2904125",0,0,1,0,0,0,1,0,0,0,0,6,0,0,0
"7512349",0,0,0,0,0,0,6,0,0,0,1,5,0,0,0
"11317224",0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
"15083261",0,0,1,0,0,0,11,0,0,0,0,1,0,0,0
"21382392",0,0,0,0,0,0,4,0,1,0,0,6,0,0,0
"21383861",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"22326929",0,0,0,0,0,0,8,0,0,0,0,1,0,0,0
"23718928",0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
"23918416",0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
"24272827",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"24863970",0,0,1,0,0,0,11,0,0,0,0,3,0,0,0
"25656819",0,0,0,0,0,0,11,0,0,0,0,1,0,0,0
"27616045",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"28283559",0,0,0,0,0,0,3,0,0,0,0,7,0,0,0
"28377535",1,0,0,0,0,0,7,0,0,0,0,1,0,0,0
"29511171",0,0,0,0,0,0,6,0,0,0,3,5,0,0,0
"11986669",0,0,0,0,0,1,5,0,0,0,0,10,0,0,0
"19679075",0,0,0,0,0,1,4,0,0,0,0,21,0,0,0
"19949721",0,0,0,0,0,0,5,0,0,0,0,3,0,0,0
"20837103",0,0,0,0,0,0,3,0,0,0,0,7,0,0,0
"20956289",0,0,0,0,0,0,3,0,0,0,0,5,0,0,0
"21383172",0,0,0,0,0,0,9,0,0,0,0,7,0,0,0
"26109571",0,0,0,0,0,0,3,0,0,0,0,10,0,0,0
"26216979",0,0,0,0,0,0,4,0,0,0,0,10,0,0,0
"8643509",0,0,0,0,0,3,7,0,0,0,0,2,0,0,0
"9111344",0,0,1,0,0,5,7,0,0,0,0,2,0,0,0
"21559497",0,0,0,0,0,0,13,0,0,0,0,1,0,0,0
"21962378",0,0,0,0,0,0,8,0,0,0,0,3,0,0,0
"22448230",0,0,0,0,0,0,7,0,0,0,0,3,0,0,0
"23714430",0,0,0,0,0,0,1,0,0,0,0,6,0,0,0
"22138692",0,0,0,0,0,0,8,0,0,0,0,3,0,0,0
"26052099",0,0,0,0,0,0,2,0,0,0,0,5,0,0,0
"18329248",0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
"19351574",0,0,0,0,0,0,10,0,0,0,0,1,0,0,0
"19638256",0,0,0,0,0,0,13,0,0,0,0,1,0,0,0
"23201551",0,0,0,0,0,0,14,0,0,0,0,1,0,0,0
"23295062",0,0,0,0,0,1,11,0,0,0,1,2,0,0,0
"24804643",0,0,0,0,0,0,13,0,0,0,0,1,0,0,0
"25360607",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"25921429",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"27312574",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"12676915",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"16280590",0,0,0,0,0,0,2,0,0,0,0,19,0,0,0
"17955477",0,0,0,0,0,0,11,0,0,0,0,3,0,0,0
"9016353",0,0,0,0,0,0,6,0,0,0,0,3,0,0,0
"14729406",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"15670577",0,0,0,0,0,1,5,0,0,0,0,0,0,0,2
"1671171",0,0,1,0,1,1,11,0,0,0,1,2,0,0,0
"16735043",0,0,0,0,0,1,1,0,2,0,0,4,0,1,0
"18393381",0,0,0,0,0,0,5,0,0,0,0,1,0,0,1
"9259269",0,0,0,0,0,0,14,0,0,0,1,0,0,0,0
"9674911",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
"20300527",0,0,0,0,0,0,1,0,0,0,2,3,0,0,0
"22826345",0,0,0,0,0,1,2,0,0,0,5,0,0,1,0
"16472391",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"16829689",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"9298582",0,0,1,0,0,0,7,0,0,0,1,0,0,0,0
"12865760",0,0,0,0,0,0,15,0,0,0,1,0,0,0,0
"14556246",0,0,0,0,0,0,9,0,0,0,1,0,0,0,0
"22048961",0,0,0,0,0,1,18,0,0,0,0,0,0,0,0
"25392085",0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
"26246156",0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
"23000143",0,0,0,0,0,3,11,0,0,0,0,1,0,0,0
"24011988",0,0,0,0,0,1,14,0,0,0,0,4,0,0,0
"24747641",0,0,0,0,0,0,11,0,0,0,0,3,0,1,0
"26966193",0,0,0,0,0,0,9,0,0,0,0,8,0,3,0
"23770565",0,0,0,0,0,1,5,0,0,0,0,6,0,0,2
"23770587",0,0,0,0,0,1,3,0,0,0,0,3,0,0,0
"27428650",0,0,0,0,0,1,4,0,0,0,0,3,0,0,0
"30664766",0,0,0,0,0,0,1,0,0,0,0,7,0,0,4
"11081517",0,0,1,0,0,2,3,0,0,0,1,8,0,0,0
"15537544",0,0,0,0,0,1,4,0,0,0,1,2,0,0,0
"16380711",0,0,0,0,0,1,4,0,0,0,0,4,0,0,0
"17159145",0,0,0,0,0,3,2,0,0,0,3,3,0,0,0
"19131628",0,0,1,0,0,1,1,0,0,0,1,4,0,0,0
"20159555",0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
"20471694",0,0,0,0,0,1,6,0,0,0,0,1,0,0,0
"20691407",0,1,0,0,0,1,7,0,0,0,0,0,0,0,0
"22753018",0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"21170301",0,0,2,0,0,6,0,0,0,0,0,3,0,0,0
"25209898",0,0,0,0,0,5,5,0,0,0,0,4,0,0,0
"28178513",0,0,2,0,0,3,0,0,0,0,0,2,0,0,0
"29730163",0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
"22885700",0,0,1,0,0,9,8,0,0,0,1,3,0,0,0
"22889856",0,0,0,0,0,1,17,0,0,0,0,0,0,0,0
"24403048",0,0,0,0,0,1,10,0,0,0,0,0,0,0,1
"12421355",0,0,0,0,0,0,2,0,0,0,1,3,0,5,0
"15135226",0,0,5,0,0,0,6,0,0,0,1,3,0,2,0
"15305873",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
"20445167",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"24411733",0,0,0,0,0,0,2,0,0,0,0,1,0,4,0
"28117842",0,0,0,0,0,0,1,0,0,0,0,2,0,2,0
"19365831",0,0,0,0,0,1,6,0,0,0,0,3,0,0,0
"27389779",0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
"29395664",1,0,1,0,0,0,6,0,0,0,0,1,0,0,0
"15885354",0,0,0,0,0,1,7,0,0,0,2,6,0,0,0
"15917256",0,0,0,0,0,1,1,0,0,0,1,9,0,0,0
"21419380",0,0,0,0,0,0,13,0,0,0,1,4,0,0,0
"21618595",0,0,0,0,1,2,2,2,0,0,0,4,0,0,1
"21624973",0,0,0,0,0,2,4,0,0,0,2,7,0,0,0
"23065719",0,0,0,0,0,0,13,0,0,0,0,3,0,2,0
"23243086",0,0,1,0,0,0,7,0,0,0,0,4,0,0,0
"27759030",0,0,0,0,1,1,6,0,0,0,0,2,0,0,0
"14568232",0,0,0,0,0,0,2,0,0,0,1,0,1,0,0
"16720216",0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
"16860448",0,0,0,0,0,1,1,0,0,0,0,3,3,0,0
"25666956",0,0,0,0,0,0,5,0,0,0,0,0,3,0,0
"3309677",0,0,0,0,0,1,4,0,0,0,1,2,2,0,0
"26819491",0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
"12039413",0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
"1416553",0,0,0,0,0,0,8,0,0,0,1,0,0,0,0
"16826237",0,0,0,0,0,0,6,0,0,0,1,0,0,0,0
"21716163",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"8765331",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"25451607",0,0,1,0,0,0,6,0,0,0,0,0,2,0,0
"28627421",0,0,0,0,0,0,7,0,0,0,0,0,3,0,0
"28923404",0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
"22009741",0,0,0,0,0,3,3,0,0,0,0,5,0,0,0
"19734144",0,0,0,0,0,7,1,0,0,0,0,3,0,0,0
"27545675",0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
"7499401",0,0,2,0,0,1,13,0,0,0,0,3,0,0,1
"28393272",0,0,2,0,0,0,11,0,0,0,0,0,0,0,0
"28815871",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"28944577",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"29858110",0,0,0,0,0,0,6,0,0,0,0,0,0,1,0
"22267161",0,0,0,0,0,0,3,0,0,0,2,15,0,0,0
"26929812",0,0,0,0,0,0,6,0,0,0,0,5,0,2,0
"11091361",0,0,0,0,0,0,12,0,0,0,0,1,0,1,0
